cluster_id, pattern_id, num_occurences_in_dataset, avg_time_in_secs, max_time_in_secs, min_time_in_secs, median_time_in_secs, 25pctl_time_in_secs, 75pctl_time_in_secs, number_of_messages, avg_number_of_messages_in_match
0,73872,2,85.00,86.00,84.00,0,0,0,16,16.00
0,73873,35,34.51,71.00,19.00,36,26,42,16,16.00
0,73880,1,36.00,36.00,36.00,0,0,0,16,16.00
0,73881,4,89.00,108.00,77.00,90,81,108,16,16.00
0,73890,1,37.00,37.00,37.00,0,0,0,16,16.00
0,73911,3,19.67,21.00,19.00,0,0,0,16,16.00
0,73913,2,30.00,39.00,21.00,0,0,0,16,16.00
0,73916,3,57.33,70.00,42.00,0,0,0,16,16.00
0,73919,3,63.33,105.00,28.00,0,0,0,16,16.00
0,73921,4,35.25,43.00,23.00,39,36,43,16,16.00
0,73931,1,35.00,35.00,35.00,0,0,0,16,16.00
0,73934,1,31.00,31.00,31.00,0,0,0,16,16.00
0,73941,1,33.00,33.00,33.00,0,0,0,16,16.00
0,73942,2,41.00,43.00,39.00,0,0,0,16,16.00
0,73951,1,31.00,31.00,31.00,0,0,0,16,16.00
0,73953,2,43.00,59.00,27.00,0,0,0,16,16.00
0,73959,5,26.20,40.00,14.00,25,22,40,16,16.00
0,73962,3,31.00,52.00,18.00,0,0,0,16,16.00
0,73964,1,31.00,31.00,31.00,0,0,0,16,16.00
0,73969,3,145.67,289.00,73.00,0,0,0,16,16.00
0,73974,4,63.50,167.00,18.00,44,25,167,16,16.00
0,73985,1,79.00,79.00,79.00,0,0,0,16,16.00
0,73989,4,24.25,32.00,17.00,30,18,32,16,16.00
0,73995,2,26.50,37.00,16.00,0,0,0,16,16.00
0,74008,3,20.33,32.00,14.00,0,0,0,16,16.00
0,74012,2,48.00,63.00,33.00,0,0,0,16,16.00
0,74018,1,102.00,102.00,102.00,0,0,0,16,16.00
0,74019,1,30.00,30.00,30.00,0,0,0,16,16.00
0,74028,1,38.00,38.00,38.00,0,0,0,16,16.00
0,74029,3,28.00,45.00,18.00,0,0,0,16,16.00
0,74036,4,131.50,293.00,43.00,98,92,293,16,16.00
0,74042,139,198.17,1046.00,23.00,188,67,264,16,16.00
0,74049,1,78.00,78.00,78.00,0,0,0,16,16.00
0,74058,4,55.25,94.00,28.00,65,34,94,16,16.00
0,74060,2,45.50,60.00,31.00,0,0,0,16,16.00
0,74062,4,307.50,913.00,72.00,144,101,913,16,16.00
0,74074,2,37.50,52.00,23.00,0,0,0,16,16.00
0,74079,1,20.00,20.00,20.00,0,0,0,16,16.00
0,74080,1,52.00,52.00,52.00,0,0,0,16,16.00
0,74081,1,14.00,14.00,14.00,0,0,0,16,16.00
0,74082,2,42.00,46.00,38.00,0,0,0,16,16.00
0,74084,1,680.00,680.00,680.00,0,0,0,16,16.00
0,74093,3,21.67,25.00,18.00,0,0,0,16,16.00
0,74094,2,84.00,142.00,26.00,0,0,0,16,16.00
0,74106,4,332.50,1008.00,75.00,147,100,1008,16,16.00
0,74117,1,295.00,295.00,295.00,0,0,0,16,16.00
0,74122,20,268.90,1186.00,23.00,177,80,364,16,16.00
0,74130,4,32.00,46.00,21.00,35,26,46,16,16.00
0,74140,1,43.00,43.00,43.00,0,0,0,16,16.00
0,74150,1,134.00,134.00,134.00,0,0,0,16,16.00
0,74153,1,30.00,30.00,30.00,0,0,0,16,16.00
0,74158,2,70.50,113.00,28.00,0,0,0,16,16.00
0,74161,5,59.40,142.00,18.00,31,26,142,16,16.00
0,74164,3,21.33,28.00,14.00,0,0,0,16,16.00
0,74170,1,59.00,59.00,59.00,0,0,0,16,16.00
0,74181,1,46.00,46.00,46.00,0,0,0,16,16.00
0,74194,2,215.00,248.00,182.00,0,0,0,16,16.00
0,74199,6,44.67,90.00,17.00,40,39,53,16,16.00
0,74219,4,59.50,144.00,17.00,40,37,144,16,16.00
0,74221,5,34.80,71.00,17.00,30,24,71,16,16.00
0,74226,1,56.00,56.00,56.00,0,0,0,16,16.00
0,74236,4,39.50,72.00,20.00,36,30,72,16,16.00
0,74243,1,21.00,21.00,21.00,0,0,0,16,16.00
0,74245,2,17.50,21.00,14.00,0,0,0,16,16.00
0,74247,3,118.00,180.00,83.00,0,0,0,16,16.00
0,74249,2,465.50,802.00,129.00,0,0,0,16,16.00
0,74250,2,29.50,30.00,29.00,0,0,0,16,16.00
0,74269,1,267.00,267.00,267.00,0,0,0,16,16.00
0,74272,1,27.00,27.00,27.00,0,0,0,16,16.00
0,74278,3,30.33,36.00,25.00,0,0,0,16,16.00
0,74283,10,258.70,451.00,71.00,287,118,442,16,16.00
0,74286,2,45.50,46.00,45.00,0,0,0,16,16.00
0,74289,1,38.00,38.00,38.00,0,0,0,16,16.00
0,74299,1,27.00,27.00,27.00,0,0,0,16,16.00
0,74307,1,60.00,60.00,60.00,0,0,0,17,17.00
0,74314,1,55.00,55.00,55.00,0,0,0,17,17.00
0,74321,1,68.00,68.00,68.00,0,0,0,17,17.00
0,74330,3,41.67,59.00,28.00,0,0,0,17,17.00
0,74331,2,40.00,40.00,40.00,0,0,0,17,17.00
0,74337,1,126.00,126.00,126.00,0,0,0,17,17.00
0,74339,2,47.00,52.00,42.00,0,0,0,17,17.00
0,74340,15,41.87,131.00,18.00,34,24,53,17,17.00
0,74341,1,59.00,59.00,59.00,0,0,0,17,17.00
0,74350,1,36.00,36.00,36.00,0,0,0,17,17.00
0,74353,4,37.50,51.00,29.00,39,31,51,17,17.00
0,74379,2,323.00,374.00,272.00,0,0,0,17,17.00
0,74387,34,65.47,322.00,16.00,41,29,72,17,17.00
0,74388,1,52.00,52.00,52.00,0,0,0,17,17.00
0,74390,1,65.00,65.00,65.00,0,0,0,17,17.00
0,74395,2,24.50,28.00,21.00,0,0,0,17,17.00
0,74398,4,41.50,53.00,29.00,49,35,53,17,17.00
0,74399,13,70.69,204.00,21.00,48,43,100,17,17.00
0,74400,4,32.75,39.00,28.00,32,32,39,17,17.00
0,74402,1,48.00,48.00,48.00,0,0,0,17,17.00
0,74412,1,40.00,40.00,40.00,0,0,0,17,17.00
0,74415,4,26.25,31.00,18.00,31,25,31,17,17.00
0,74424,2,18.00,21.00,15.00,0,0,0,17,17.00
0,74428,1,60.00,60.00,60.00,0,0,0,17,17.00
0,74432,1,17.00,17.00,17.00,0,0,0,17,17.00
0,74433,1,30.00,30.00,30.00,0,0,0,17,17.00
0,74436,2,90.50,92.00,89.00,0,0,0,17,17.00
0,74449,3,54.67,91.00,28.00,0,0,0,17,17.00
0,74453,3,59.67,85.00,36.00,0,0,0,17,17.00
0,74454,1,33.00,33.00,33.00,0,0,0,17,17.00
0,74459,3,28.67,33.00,24.00,0,0,0,17,17.00
0,74461,3,61.67,110.00,35.00,0,0,0,17,17.00
0,74462,13,75.85,224.00,24.00,61,44,101,17,17.00
0,74463,2,17.50,21.00,14.00,0,0,0,17,17.00
0,74470,1,77.00,77.00,77.00,0,0,0,17,17.00
0,74480,1,31.00,31.00,31.00,0,0,0,17,17.00
0,74490,1,28.00,28.00,28.00,0,0,0,17,17.00
0,74492,2,69.00,115.00,23.00,0,0,0,17,17.00
0,74501,10,308.10,945.00,81.00,158,109,673,17,17.00
0,74502,1,27.00,27.00,27.00,0,0,0,17,17.00
0,74503,1,259.00,259.00,259.00,0,0,0,17,17.00
0,74504,2,27.50,29.00,26.00,0,0,0,17,17.00
0,74509,1,146.00,146.00,146.00,0,0,0,17,17.00
0,74510,1,16.00,16.00,16.00,0,0,0,17,17.00
0,74516,2,30.50,39.00,22.00,0,0,0,17,17.00
0,74517,1,130.00,130.00,130.00,0,0,0,17,17.00
0,74519,27,49.37,158.00,16.00,36,23,66,17,17.00
0,74523,5,47.00,114.00,17.00,31,21,114,17,17.00
0,74524,1,45.00,45.00,45.00,0,0,0,17,17.00
0,74534,1,68.00,68.00,68.00,0,0,0,17,17.00
0,74541,1,27.00,27.00,27.00,0,0,0,17,17.00
0,74542,2,57.50,66.00,49.00,0,0,0,17,17.00
0,74545,1,24.00,24.00,24.00,0,0,0,17,17.00
0,74548,5,73.40,149.00,18.00,64,47,149,17,17.00
0,74550,1,71.00,71.00,71.00,0,0,0,17,17.00
0,74551,2,69.50,90.00,49.00,0,0,0,17,17.00
0,74552,15,66.00,258.00,21.00,49,35,67,17,17.00
0,74554,2,53.00,76.00,30.00,0,0,0,17,17.00
0,74555,1,49.00,49.00,49.00,0,0,0,17,17.00
0,74556,1,66.00,66.00,66.00,0,0,0,17,17.00
0,74558,4,100.25,215.00,31.00,86,69,215,17,17.00
0,74567,1,20.00,20.00,20.00,0,0,0,17,17.00
0,74585,1,82.00,82.00,82.00,0,0,0,17,17.00
0,74594,2,79.00,97.00,61.00,0,0,0,17,17.00
0,74597,2,24.00,36.00,12.00,0,0,0,17,17.00
0,74601,4,68.00,106.00,36.00,66,64,106,17,17.00
0,74602,2,71.50,91.00,52.00,0,0,0,17,17.00
0,74612,3,80.33,168.00,36.00,0,0,0,17,17.00
0,74619,1,69.00,69.00,69.00,0,0,0,17,17.00
0,74624,2,63.50,86.00,41.00,0,0,0,17,17.00
0,74625,1,38.00,38.00,38.00,0,0,0,17,17.00
0,74628,3,34.67,41.00,28.00,0,0,0,17,17.00
0,74629,51,54.33,318.00,16.00,36,21,56,17,17.00
0,74630,4,86.50,127.00,42.00,100,77,127,17,17.00
0,74631,37,59.78,192.00,17.00,47,30,77,17,17.00
0,74632,1,127.00,127.00,127.00,0,0,0,17,17.00
0,74633,1,189.00,189.00,189.00,0,0,0,17,17.00
0,74635,3,90.00,137.00,45.00,0,0,0,17,17.00
0,74636,5,23.20,27.00,19.00,22,22,27,17,17.00
0,74639,4,434.25,1072.00,104.00,315,246,1072,17,17.00
0,74646,1,30.00,30.00,30.00,0,0,0,17,17.00
0,74650,1,68.00,68.00,68.00,0,0,0,17,17.00
0,74653,1,59.00,59.00,59.00,0,0,0,17,17.00
0,74654,35,43.06,115.00,20.00,37,27,46,17,17.00
0,74658,1,39.00,39.00,39.00,0,0,0,17,17.00
0,74660,1,62.00,62.00,62.00,0,0,0,17,17.00
0,74665,3,29.67,33.00,25.00,0,0,0,17,17.00
0,74666,1,49.00,49.00,49.00,0,0,0,17,17.00
0,74676,3,98.67,219.00,37.00,0,0,0,17,17.00
0,74677,1,67.00,67.00,67.00,0,0,0,17,17.00
0,74679,1,51.00,51.00,51.00,0,0,0,17,17.00
0,74685,2,43.50,63.00,24.00,0,0,0,17,17.00
0,74688,1,37.00,37.00,37.00,0,0,0,17,17.00
0,74691,5,22.80,31.00,18.00,21,20,31,17,17.00
0,74709,1,62.00,62.00,62.00,0,0,0,17,17.00
0,74710,1,21.00,21.00,21.00,0,0,0,17,17.00
0,74713,1,27.00,27.00,27.00,0,0,0,17,17.00
0,74716,1,34.00,34.00,34.00,0,0,0,17,17.00
0,74721,1,28.00,28.00,28.00,0,0,0,17,17.00
0,74722,1,17.00,17.00,17.00,0,0,0,17,17.00
0,74724,1,30.00,30.00,30.00,0,0,0,17,17.00
0,74727,2,20.50,21.00,20.00,0,0,0,17,17.00
0,74732,3,57.33,71.00,40.00,0,0,0,17,17.00
0,74735,1,31.00,31.00,31.00,0,0,0,17,17.00
0,74736,1,28.00,28.00,28.00,0,0,0,17,17.00
0,74741,1,19.00,19.00,19.00,0,0,0,17,17.00
0,74743,3,78.33,167.00,33.00,0,0,0,17,17.00
0,74744,1,59.00,59.00,59.00,0,0,0,17,17.00
0,74747,1,43.00,43.00,43.00,0,0,0,17,17.00
0,74748,6,48.50,83.00,21.00,53,30,79,17,17.00
0,74753,1,62.00,62.00,62.00,0,0,0,17,17.00
0,74757,2,21.50,23.00,20.00,0,0,0,17,17.00
0,74759,2,30.00,30.00,30.00,0,0,0,17,17.00
0,74763,1,20.00,20.00,20.00,0,0,0,17,17.00
0,74764,1,145.00,145.00,145.00,0,0,0,17,17.00
0,74765,1,28.00,28.00,28.00,0,0,0,17,17.00
0,74769,1,39.00,39.00,39.00,0,0,0,17,17.00
0,74770,2,26.00,26.00,26.00,0,0,0,17,17.00
0,74773,4,26.50,32.00,18.00,31,25,32,17,17.00
0,74777,4,75.25,147.00,18.00,89,47,147,17,17.00
0,74782,2,24.00,29.00,19.00,0,0,0,17,17.00
0,74785,1,17.00,17.00,17.00,0,0,0,17,17.00
0,74786,1,102.00,102.00,102.00,0,0,0,17,17.00
0,74789,2,68.00,117.00,19.00,0,0,0,17,17.00
0,74796,2,62.00,92.00,32.00,0,0,0,17,17.00
0,74798,1,22.00,22.00,22.00,0,0,0,17,17.00
0,74800,2,45.50,49.00,42.00,0,0,0,17,17.00
0,74802,1,33.00,33.00,33.00,0,0,0,17,17.00
0,74803,5,35.80,72.00,20.00,28,27,72,17,17.00
0,74804,13,48.62,84.00,21.00,44,37,74,17,17.00
0,74811,2,18.50,23.00,14.00,0,0,0,17,17.00
0,74817,2,38.00,41.00,35.00,0,0,0,17,17.00
0,74819,1,68.00,68.00,68.00,0,0,0,17,17.00
0,74832,4,26.25,31.00,18.00,31,25,31,17,17.00
0,74834,2,60.00,83.00,37.00,0,0,0,17,17.00
0,74835,1,21.00,21.00,21.00,0,0,0,17,17.00
0,74839,1,51.00,51.00,51.00,0,0,0,17,17.00
0,74845,1,46.00,46.00,46.00,0,0,0,17,17.00
0,74851,1,28.00,28.00,28.00,0,0,0,17,17.00
0,74856,3,28.00,39.00,17.00,0,0,0,17,17.00
0,74870,1,46.00,46.00,46.00,0,0,0,17,17.00
0,74873,2,38.50,65.00,12.00,0,0,0,17,17.00
0,74878,1,68.00,68.00,68.00,0,0,0,17,17.00
0,74879,5,115.60,325.00,24.00,74,57,325,17,17.00
0,74880,10,124.60,487.00,29.00,83,57,178,17,17.00
0,74881,18,123.94,515.00,23.00,97,48,148,17,17.00
0,74889,1,33.00,33.00,33.00,0,0,0,17,17.00
0,74890,2,69.50,72.00,67.00,0,0,0,17,17.00
0,74891,1,520.00,520.00,520.00,0,0,0,17,17.00
0,74893,25,65.92,265.00,16.00,39,26,97,17,17.00
0,74894,1,30.00,30.00,30.00,0,0,0,17,17.00
0,74900,8,72.38,279.00,19.00,45,30,94,17,17.00
0,74902,3,52.00,79.00,28.00,0,0,0,17,17.00
0,74905,3,30.67,37.00,25.00,0,0,0,17,17.00
0,74907,6,35.17,75.00,21.00,28,27,37,17,17.00
0,74911,2,72.00,89.00,55.00,0,0,0,17,17.00
0,74914,1,48.00,48.00,48.00,0,0,0,17,17.00
0,74915,1,82.00,82.00,82.00,0,0,0,17,17.00
0,74918,10,97.90,261.00,27.00,61,46,219,17,17.00
0,74920,1,37.00,37.00,37.00,0,0,0,17,17.00
0,74923,1,88.00,88.00,88.00,0,0,0,17,17.00
0,74932,1,42.00,42.00,42.00,0,0,0,17,17.00
0,74933,5,44.00,101.00,15.00,36,29,101,17,17.00
0,74934,1,39.00,39.00,39.00,0,0,0,17,17.00
0,74937,1,50.00,50.00,50.00,0,0,0,17,17.00
0,74943,4,57.75,101.00,21.00,81,28,101,17,17.00
0,74950,2,88.50,120.00,57.00,0,0,0,17,17.00
0,74952,1,21.00,21.00,21.00,0,0,0,17,17.00
0,74954,1,406.00,406.00,406.00,0,0,0,17,17.00
0,74955,21,56.86,150.00,22.00,47,35,79,17,17.00
0,74956,10,44.50,107.00,21.00,38,26,78,17,17.00
0,74957,1,107.00,107.00,107.00,0,0,0,17,17.00
0,74958,2,69.50,72.00,67.00,0,0,0,17,17.00
0,74977,4,34.50,56.00,23.00,30,29,56,17,17.00
0,74983,25,61.24,215.00,16.00,36,25,89,17,17.00
0,75000,9,40.67,100.00,24.00,33,31,42,17,17.00
0,75001,1,78.00,78.00,78.00,0,0,0,17,17.00
0,75002,3,113.00,136.00,94.00,0,0,0,17,17.00
0,75006,1,53.00,53.00,53.00,0,0,0,17,17.00
0,75009,3,37.00,58.00,23.00,0,0,0,17,17.00
0,75011,3,44.67,86.00,21.00,0,0,0,17,17.00
0,75012,1,41.00,41.00,41.00,0,0,0,17,17.00
0,75020,2,31.00,34.00,28.00,0,0,0,17,17.00
0,75023,3,73.00,81.00,66.00,0,0,0,17,17.00
0,75024,1,29.00,29.00,29.00,0,0,0,17,17.00
0,75027,1,23.00,23.00,23.00,0,0,0,17,17.00
0,75031,4,33.25,49.00,17.00,48,19,49,17,17.00
0,75043,1,39.00,39.00,39.00,0,0,0,17,17.00
0,75046,25,57.64,238.00,16.00,36,20,83,17,17.00
0,75048,1,32.00,32.00,32.00,0,0,0,17,17.00
0,75060,1,107.00,107.00,107.00,0,0,0,17,17.00
0,75062,1,50.00,50.00,50.00,0,0,0,17,17.00
0,75063,2,51.50,74.00,29.00,0,0,0,17,17.00
0,75064,4,55.25,114.00,19.00,59,29,114,17,17.00
0,75065,1,106.00,106.00,106.00,0,0,0,17,17.00
0,75072,2,26.50,28.00,25.00,0,0,0,17,17.00
0,75073,1,40.00,40.00,40.00,0,0,0,17,17.00
0,75078,1,38.00,38.00,38.00,0,0,0,17,17.00
0,75081,2,48.50,51.00,46.00,0,0,0,17,17.00
0,75087,1,46.00,46.00,46.00,0,0,0,17,17.00
0,75090,1,19.00,19.00,19.00,0,0,0,17,17.00
0,75094,1,98.00,98.00,98.00,0,0,0,17,17.00
0,75095,1,37.00,37.00,37.00,0,0,0,17,17.00
0,75098,2,36.50,52.00,21.00,0,0,0,17,17.00
0,75099,3,26.33,42.00,16.00,0,0,0,17,17.00
0,75102,2,29.50,33.00,26.00,0,0,0,17,17.00
0,75114,1,27.00,27.00,27.00,0,0,0,17,17.00
0,75119,4,24.50,41.00,15.00,22,20,41,17,17.00
0,75121,2,107.00,174.00,40.00,0,0,0,17,17.00
0,75125,3,19.00,23.00,16.00,0,0,0,17,17.00
0,75128,5,55.60,138.00,24.00,39,31,138,17,17.00
0,75130,1,14.00,14.00,14.00,0,0,0,17,17.00
0,75137,1,150.00,150.00,150.00,0,0,0,17,17.00
0,75151,1,69.00,69.00,69.00,0,0,0,17,17.00
0,75156,2,41.00,48.00,34.00,0,0,0,17,17.00
0,75158,1,37.00,37.00,37.00,0,0,0,17,17.00
0,75160,1,24.00,24.00,24.00,0,0,0,17,17.00
0,75161,1,62.00,62.00,62.00,0,0,0,17,17.00
0,75162,2,37.00,47.00,27.00,0,0,0,17,17.00
0,75165,1,38.00,38.00,38.00,0,0,0,17,17.00
0,75167,3,34.00,41.00,28.00,0,0,0,17,17.00
0,75169,2,33.50,48.00,19.00,0,0,0,17,17.00
0,75173,28,65.86,153.00,22.00,50,41,86,17,17.00
0,75174,3,38.00,64.00,21.00,0,0,0,17,17.00
0,75185,3,25.00,29.00,20.00,0,0,0,17,17.00
0,75186,2,32.00,34.00,30.00,0,0,0,17,17.00
0,75191,30,40.10,161.00,17.00,33,25,46,17,17.00
0,75192,2,43.00,45.00,41.00,0,0,0,17,17.00
0,75193,1,18.00,18.00,18.00,0,0,0,17,17.00
0,75200,1,137.00,137.00,137.00,0,0,0,17,17.00
0,75209,3,49.00,77.00,28.00,0,0,0,17,17.00
0,75210,3,49.00,101.00,22.00,0,0,0,17,17.00
0,75211,1,53.00,53.00,53.00,0,0,0,17,17.00
0,75212,1,20.00,20.00,20.00,0,0,0,17,17.00
0,75214,1,67.00,67.00,67.00,0,0,0,17,17.00
0,75217,1,111.00,111.00,111.00,0,0,0,17,17.00
0,75220,3,155.00,246.00,49.00,0,0,0,17,17.00
0,75224,1,81.00,81.00,81.00,0,0,0,17,17.00
0,75228,1,23.00,23.00,23.00,0,0,0,17,17.00
0,75233,1,28.00,28.00,28.00,0,0,0,17,17.00
0,75236,1,17.00,17.00,17.00,0,0,0,17,17.00
0,75237,4,149.00,408.00,27.00,94,67,408,17,17.00
0,75239,1,130.00,130.00,130.00,0,0,0,17,17.00
0,75240,4,45.25,75.00,29.00,48,29,75,17,17.00
0,75241,3,82.00,147.00,18.00,0,0,0,17,17.00
0,75243,2,37.00,52.00,22.00,0,0,0,17,17.00
0,75245,2,91.00,92.00,90.00,0,0,0,17,17.00
0,75246,1,146.00,146.00,146.00,0,0,0,17,17.00
0,75248,2,71.00,121.00,21.00,0,0,0,17,17.00
0,75250,38,69.97,453.00,16.00,47,29,76,17,17.00
0,75262,1,28.00,28.00,28.00,0,0,0,17,17.00
0,75265,3,31.67,45.00,19.00,0,0,0,17,17.00
0,75266,22,39.77,124.00,18.00,33,28,49,17,17.00
0,75267,2,34.50,50.00,19.00,0,0,0,17,17.00
0,75271,2,57.00,63.00,51.00,0,0,0,17,17.00
0,75288,1,49.00,49.00,49.00,0,0,0,17,17.00
0,75290,1,19.00,19.00,19.00,0,0,0,17,17.00
0,75295,1,35.00,35.00,35.00,0,0,0,17,17.00
0,75296,1,37.00,37.00,37.00,0,0,0,17,17.00
0,75306,2,70.50,97.00,44.00,0,0,0,17,17.00
0,75307,1,30.00,30.00,30.00,0,0,0,17,17.00
0,75310,1,23.00,23.00,23.00,0,0,0,17,17.00
0,75311,2,50.50,72.00,29.00,0,0,0,17,17.00
0,75313,1,42.00,42.00,42.00,0,0,0,17,17.00
0,75317,1,50.00,50.00,50.00,0,0,0,17,17.00
0,75326,2,58.50,60.00,57.00,0,0,0,17,17.00
0,75330,3,26.00,39.00,12.00,0,0,0,17,17.00
0,75334,1,31.00,31.00,31.00,0,0,0,17,17.00
0,75336,4,34.25,47.00,22.00,34,34,47,17,17.00
0,75337,5,54.40,83.00,25.00,55,29,83,17,17.00
0,75355,1,43.00,43.00,43.00,0,0,0,18,18.00
0,75360,6,62.00,116.00,35.00,63,45,74,18,18.00
0,75372,1,39.00,39.00,39.00,0,0,0,18,18.00
0,75377,5,83.00,123.00,50.00,80,60,123,18,18.00
0,75379,4,48.25,75.00,27.00,46,45,75,18,18.00
0,75380,2,78.00,90.00,66.00,0,0,0,18,18.00
0,75381,1,68.00,68.00,68.00,0,0,0,18,18.00
0,75384,1,33.00,33.00,33.00,0,0,0,18,18.00
0,75385,1,39.00,39.00,39.00,0,0,0,18,18.00
0,75391,3,47.00,65.00,28.00,0,0,0,18,18.00
0,75392,2,88.00,123.00,53.00,0,0,0,18,18.00
0,75393,1,156.00,156.00,156.00,0,0,0,18,18.00
0,75401,23,101.35,368.00,31.00,75,52,127,18,18.00
0,75403,1,21.00,21.00,21.00,0,0,0,18,18.00
0,75404,1,76.00,76.00,76.00,0,0,0,18,18.00
0,75409,2,54.50,74.00,35.00,0,0,0,18,18.00
0,75410,1,81.00,81.00,81.00,0,0,0,18,18.00
0,75413,2,93.50,149.00,38.00,0,0,0,18,18.00
0,75425,1,72.00,72.00,72.00,0,0,0,18,18.00
0,75427,2,15.50,16.00,15.00,0,0,0,18,18.00
0,75446,1,38.00,38.00,38.00,0,0,0,18,18.00
0,75447,1,59.00,59.00,59.00,0,0,0,18,18.00
0,75449,2,49.00,64.00,34.00,0,0,0,18,18.00
0,75451,3,37.00,57.00,18.00,0,0,0,18,18.00
0,75453,3,32.00,37.00,23.00,0,0,0,18,18.00
0,75456,2,59.00,81.00,37.00,0,0,0,18,18.00
0,75472,28,95.86,368.00,31.00,74,43,127,18,18.00
0,75473,1,38.00,38.00,38.00,0,0,0,18,18.00
0,75474,1,38.00,38.00,38.00,0,0,0,18,18.00
0,75475,1,149.00,149.00,149.00,0,0,0,18,18.00
0,75478,2,35.00,35.00,35.00,0,0,0,18,18.00
0,75483,1,33.00,33.00,33.00,0,0,0,18,18.00
0,75484,3,161.67,326.00,59.00,0,0,0,18,18.00
0,75487,3,57.00,91.00,20.00,0,0,0,18,18.00
0,75488,1,20.00,20.00,20.00,0,0,0,18,18.00
0,75493,2,25.50,28.00,23.00,0,0,0,18,18.00
0,75494,1,25.00,25.00,25.00,0,0,0,18,18.00
0,75495,3,47.00,82.00,25.00,0,0,0,18,18.00
0,75496,6,55.67,122.00,29.00,40,36,73,18,18.00
0,75497,2,47.00,61.00,33.00,0,0,0,18,18.00
0,75500,5,55.20,80.00,32.00,50,35,80,18,18.00
0,75502,3,41.00,71.00,19.00,0,0,0,18,18.00
0,75504,1,50.00,50.00,50.00,0,0,0,18,18.00
0,75507,1,18.00,18.00,18.00,0,0,0,18,18.00
0,75511,3,62.33,78.00,49.00,0,0,0,18,18.00
0,75513,1,55.00,55.00,55.00,0,0,0,18,18.00
0,75514,1,18.00,18.00,18.00,0,0,0,18,18.00
0,75517,1,27.00,27.00,27.00,0,0,0,18,18.00
0,75520,1,40.00,40.00,40.00,0,0,0,18,18.00
0,75531,1,83.00,83.00,83.00,0,0,0,18,18.00
0,75532,1,44.00,44.00,44.00,0,0,0,18,18.00
0,75533,1,33.00,33.00,33.00,0,0,0,18,18.00
0,75544,3,30.33,50.00,20.00,0,0,0,18,18.00
0,75546,2,48.00,72.00,24.00,0,0,0,18,18.00
0,75548,2,66.50,79.00,54.00,0,0,0,18,18.00
0,75556,2,61.00,86.00,36.00,0,0,0,18,18.00
0,75562,1,30.00,30.00,30.00,0,0,0,18,18.00
0,75569,1,22.00,22.00,22.00,0,0,0,18,18.00
0,75571,3,37.67,42.00,32.00,0,0,0,18,18.00
0,75577,1,26.00,26.00,26.00,0,0,0,18,18.00
0,75579,3,47.00,65.00,32.00,0,0,0,18,18.00
0,75583,3,42.67,70.00,22.00,0,0,0,18,18.00
0,75586,1,70.00,70.00,70.00,0,0,0,18,18.00
0,75590,2,49.00,50.00,48.00,0,0,0,18,18.00
0,75591,2,31.50,41.00,22.00,0,0,0,18,18.00
0,75592,1,29.00,29.00,29.00,0,0,0,18,18.00
0,75593,1,27.00,27.00,27.00,0,0,0,18,18.00
0,75597,1,35.00,35.00,35.00,0,0,0,18,18.00
0,75599,2,29.00,29.00,29.00,0,0,0,18,18.00
0,75601,1,29.00,29.00,29.00,0,0,0,18,18.00
0,75602,1,18.00,18.00,18.00,0,0,0,18,18.00
0,75604,2,55.50,82.00,29.00,0,0,0,18,18.00
0,75608,1,30.00,30.00,30.00,0,0,0,18,18.00
0,75619,2,40.00,56.00,24.00,0,0,0,18,18.00
0,75622,1,32.00,32.00,32.00,0,0,0,18,18.00
0,75624,1,51.00,51.00,51.00,0,0,0,18,18.00
0,75625,6,31.17,71.00,21.00,26,22,26,18,18.00
0,75633,2,31.00,33.00,29.00,0,0,0,18,18.00
0,75635,1,66.00,66.00,66.00,0,0,0,18,18.00
0,75636,2,97.00,169.00,25.00,0,0,0,18,18.00
0,75641,1,37.00,37.00,37.00,0,0,0,18,18.00
0,75648,2,51.00,71.00,31.00,0,0,0,18,18.00
0,75649,4,35.75,48.00,20.00,45,30,48,18,18.00
0,75652,7,62.43,108.00,29.00,77,47,78,18,18.00
0,75653,2,75.50,124.00,27.00,0,0,0,18,18.00
0,75654,1,35.00,35.00,35.00,0,0,0,18,18.00
0,75658,2,106.00,188.00,24.00,0,0,0,18,18.00
0,75659,1,49.00,49.00,49.00,0,0,0,18,18.00
0,75660,2,45.50,62.00,29.00,0,0,0,18,18.00
0,75662,1,86.00,86.00,86.00,0,0,0,18,18.00
0,75663,1,89.00,89.00,89.00,0,0,0,18,18.00
0,75664,17,73.94,548.00,19.00,35,30,47,18,18.00
0,75671,1,46.00,46.00,46.00,0,0,0,18,18.00
0,75673,1,56.00,56.00,56.00,0,0,0,18,18.00
0,75676,1,43.00,43.00,43.00,0,0,0,18,18.00
0,75678,1,15.00,15.00,15.00,0,0,0,18,18.00
0,75680,1,66.00,66.00,66.00,0,0,0,18,18.00
0,75695,1,25.00,25.00,25.00,0,0,0,18,18.00
0,75699,2,31.00,40.00,22.00,0,0,0,18,18.00
0,75701,2,54.00,59.00,49.00,0,0,0,18,18.00
0,75703,24,43.88,159.00,18.00,40,27,50,18,18.00
0,75707,1,108.00,108.00,108.00,0,0,0,18,18.00
0,75715,1,100.00,100.00,100.00,0,0,0,18,18.00
